entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
48578,0.75943464,12,1.017474,0.8973024,0
48579,1.7459998,-12,0.5782399,0.51711845,0
48580,0.6792561,12,0.6552563,0.5843767,0
48581,1.9606866,12,1.6564082,1.3976716,0
48582,0.9596174,12,1.1772863,0.9981225,0
48583,0.80582696,12,0.8440083,0.8440083,1
48584,1.0848609,12,1.0293278,1.0293278,3
48585,0.56050164,12,1.0215156,0.94142526,0
48586,0.83274174,12,0.018239308,1.0112605,10
48587,0.88680744,12,0.05533661,0.82442755,10
48588,1.4916823,-12,0.5515208,0.47478744,0
48589,1.9256959,12,0.59237385,0.4947414,0
48590,1.1521665,-12,0.9395736,0.9395736,1
48591,1.9220843,-12,1.2108284,1.025213,0
48592,2.14617,12,1.0168282,1.0036709,0
48593,1.452988,12,0.66529804,0.8753922,1
48594,1.0187469,-12,0.5367949,0.5170366,0
48595,0.9016521,12,8.151013e-06,0.8772517,10
48596,1.4292661,12,0.25224084,0.27487716,2
48597,0.6072041,12,0.9954597,0.86320037,0
48598,2.858848,12,0.9909332,0.9909332,1
48599,0.82361585,12,0.9629268,1.0209236,10
48600,0.68996733,12,0.87748706,0.87748706,1
48601,1.8724769,12,1.0,1.0,1
48602,1.0246785,12,0.8363873,0.7116941,0
48603,1.6968142,12,1.0422435,0.87522346,0
48604,0.894101,12,0.6504309,0.6504309,1
48605,1.9128532,12,1.0682274,1.0682274,1
48606,1.0345169,12,1.068332,0.94651026,0
48607,1.5163319,-12,1.0297501,0.9162823,0
48608,2.656686,12,0.99460477,0.99460477,2
48609,0.45349973,12,0.6445152,0.6187329,0
48610,0.6934226,-12,0.49579057,0.43339026,0
48611,0.5780075,12,1.155634,1.0493071,0
48612,0.87007546,-12,9.864357,1.0314976,10
48613,2.4367177,12,0.95382416,0.95382416,10
48614,2.0094812,12,1.0187591,1.0187591,1
48615,1.1690558,12,0.76157755,0.9246661,1
48616,1.8330903,12,0.5500281,0.5500281,1
48617,0.9855954,-12,1.0153354,1.0153354,1
48618,0.5057842,-12,0.40089834,0.40089834,1
48619,2.468808,12,1.0966698,1.0966698,1
48620,0.6617751,12,0.6220703,0.526558,0
48621,1.7093766,12,0.5942696,0.50978917,0
48622,0.356238,12,0.6896148,0.5255864,0
48623,6.731464,-12,0.98977643,1.0877131,2
48624,1.2658484,12,1.0449888,1.0449888,1
48625,1.5950421,12,0.6705036,0.6303214,0
